company_name,company_key,domain,company_careers_url,detected_ats,discovery_status,source_count,validated_source_count,polled_source_count,connectors,source_types,jobs_created_total,jobs_accepted_total,retained_live_total,last_successful_poll_at,from_csv_seed,sample_source_urls,regionPriority,priorityTier,research_notes,candidate_origin_files,dedupe_basis,normalizedCompanyKey,normalizedCareersUrl,decision
Chip,chip,getchip.uk,https://www.getchip.uk/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.getchip.uk/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,chip,https://getchip.uk/careers,duplicate_existing_seed_csv
Civitatis,civitatis,civitatis.com,https://www.civitatis.com/en/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.civitatis.com/en/careers/,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,civitatis,https://civitatis.com/en/careers,duplicate_existing_seed_csv
Climate X,climatex,climate-x.com,https://www.climate-x.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.climate-x.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,climatex,https://climate-x.com/careers,duplicate_existing_seed_csv
Codat,codat,codat.io,https://www.codat.io/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.codat.io/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,codat,https://codat.io/careers,duplicate_existing_seed_csv
Coverflex,coverflex,coverflex.com,https://www.coverflex.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.coverflex.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,coverflex,https://coverflex.com/careers,duplicate_existing_seed_csv
Cowboy,cowboy,cowboy.com,https://cowboy.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://cowboy.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,cowboy,https://cowboy.com/careers,duplicate_existing_seed_csv
D-Orbit,dorbit,dorbit.space,https://www.dorbit.space/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.dorbit.space/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,dorbit,https://dorbit.space/careers,duplicate_existing_seed_csv
Detectify,detectify,detectify.com,https://detectify.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://detectify.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,detectify,https://detectify.com/careers,duplicate_existing_seed_csv
Doccla,doccla,doccla.com,https://www.doccla.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.doccla.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,doccla,https://doccla.com/careers,duplicate_existing_seed_csv
Dott,dott,ridedott.com,https://ridedott.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://ridedott.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,dott,https://ridedott.com/careers,duplicate_existing_seed_csv
Estrid,estrid,estrid.com,https://estrid.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://estrid.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,estrid,https://estrid.com/careers,duplicate_existing_seed_csv
Exoticca,exoticca,exoticca.com,https://www.exoticca.com/us/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.exoticca.com/us/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,exoticca,https://exoticca.com/us/careers,duplicate_existing_seed_csv
Finom,finom,finom.co,https://finom.co/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://finom.co/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,finom,https://finom.co/careers,duplicate_existing_seed_csv
First Light Fusion,firstlightfusion,firstlightfusion.com,https://firstlightfusion.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://firstlightfusion.com/careers/,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,firstlightfusion,https://firstlightfusion.com/careers,duplicate_existing_seed_csv
Fishbrain,fishbrain,fishbrain.com,https://fishbrain.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://fishbrain.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,fishbrain,https://fishbrain.com/careers,duplicate_existing_seed_csv
Flink,flink,goflink.com,https://www.goflink.com/en/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.goflink.com/en/careers/,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,flink,https://goflink.com/en/careers,duplicate_existing_seed_csv
Frontify,frontify,frontify.com,https://www.frontify.com/en/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.frontify.com/en/careers/,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,frontify,https://frontify.com/en/careers,duplicate_existing_seed_csv
Funnel,funnel,funnel.io,https://funnel.io/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://funnel.io/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,funnel,https://funnel.io/careers,duplicate_existing_seed_csv
Happeo,happeo,happeo.com,https://www.happeo.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.happeo.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,happeo,https://happeo.com/careers,duplicate_existing_seed_csv
Healx,healx,healx.io,https://www.healx.io/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.healx.io/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,healx,https://healx.io/careers,duplicate_existing_seed_csv
Holded,holded,holded.com,https://www.holded.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.holded.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,holded,https://holded.com/careers,duplicate_existing_seed_csv
Holidu,holidu,holidu.com,https://www.holidu.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.holidu.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,holidu,https://holidu.com/careers,duplicate_existing_seed_csv
HousingAnywhere,housinganywhere,housinganywhere.com,https://housinganywhere.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://housinganywhere.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,housinganywhere,https://housinganywhere.com/careers,duplicate_existing_seed_csv
Kayrros,kayrros,kayrros.com,https://www.kayrros.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.kayrros.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,kayrros,https://kayrros.com/careers,duplicate_existing_seed_csv
Mentimeter,mentimeter,mentimeter.com,https://www.mentimeter.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.mentimeter.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,mentimeter,https://mentimeter.com/careers,duplicate_existing_seed_csv
MindMaze,mindmaze,mindmaze.com,https://www.mindmaze.com/careers/,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.mindmaze.com/careers/,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,mindmaze,https://mindmaze.com/careers,duplicate_existing_seed_csv
Monese,monese,monese.com,https://monese.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://monese.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,monese,https://monese.com/careers,duplicate_existing_seed_csv
Moneybox,moneybox,moneyboxapp.com,https://www.moneyboxapp.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.moneyboxapp.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,moneybox,https://moneyboxapp.com/careers,duplicate_existing_seed_csv
Moonfare,moonfare,moonfare.com,https://www.moonfare.com/careers,company-site,DISCOVERED,1,0,0,company-site,COMPANY_HTML,0,0,0,,true,https://www.moonfare.com/careers,Europe,3,Official careers page,international_startup_careers_import_net_new_500plus.csv,excluded if normalized company_name/company_key/domain/company_careers_url/sample_source_urls matched uploaded compact list,moonfare,https://moonfare.com/careers,duplicate_existing_seed_csv
