rank,companyName,careersUrl,regionPriority,priorityTier,whyImportant,notes,ats_vendor
2075,Pogoseat,https://pogoseat.com/careers,London,3,Validated broad company careers expansion,"location=London; employees=1-10; raised=$3,050,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2076,PolyOne,https://www.avient.com/careers,North America,3,Validated broad company careers expansion,industry=Chemicals; sector=Chemicals; rank=638; category=Chemicals; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2077,Pool,https://www.poolcorp.com/careers,North America,3,Validated broad company careers expansion,industry=Wholesalers: Diversified; sector=Wholesalers; rank=937; category=Wholesalers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2078,POPSUGAR,https://www.popsugar.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2079,Porch,https://porchgroup.com/careers,North America,3,Validated broad company careers expansion,category=Housing/Real Estate; type=Private; city=Seattle; state=WA; category=Housing/Real Estate; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2081,PPL,https://www.pplweb.com/careers/why-ppl,North America,3,Validated broad company careers expansion,industry=Utilities: Gas and Electric; sector=Energy; rank=257; category=Energy; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2083,Pramp,https://www.pramp.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2085,Premier Talent Partners,https://www.premiertalentpartners.com/jobs,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2087,Privy,https://www.privy.com/careers,Boston,3,Validated broad company careers expansion,"location=Boston; employees=11-50; raised=$1,714,775; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2088,Product School,https://productschool.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2091,Protective Life,https://www.protective.com/about-us/careers,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (stock); sector=Financials; rank=586; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2092,Prudential Financial,https://jobs.prudential.com,North America,3,Validated broad company careers expansion,"industry=Insurance: Life, Health (stock); sector=Financials; rank=55; category=Financials; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2093,Publix Super Markets,https://jobs.publix.com,North America,3,Validated broad company careers expansion,industry=Food and Drug Stores; sector=Food & Drug Stores; rank=101; category=Food & Drug Stores; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2094,PubNub,https://www.pubnub.com/company/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2095,Pusher,https://pusher.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2096,Qordoba,https://writer.com/company/careers,San Francisco,3,Validated broad company careers expansion,"location=San Francisco; employees=11-50; raised=$10,000,000; category=Startup/Private; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2098,Qualia,https://www.qualia.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2099,Quantcast,https://www.quantcast.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2100,Quest Diagnostics,https://careers.questdiagnostics.com,North America,3,Validated broad company careers expansion,industry=Health Care: Pharmacy and Other Services; sector=Health Care; rank=375; category=Health Care; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2101,Quid,https://www.quid.com/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2103,Qurate Retail,https://careers.qvcgrp.com,North America,3,Validated broad company careers expansion,rank=265; employees=26745; category=Large Employers; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2104,Qwilt,https://www.qwilt.com/careers,North America,3,Validated broad company careers expansion,city=Redwood City; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
2105,R.R. Donnelley & Sons,https://www.rrd.com/about/careers,North America,3,Validated broad company careers expansion,"industry=Publishing, Printing; sector=Media; rank=258; category=Media; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal",company-site
2106,Radius,https://www.radius.com/en-gb/careers,North America,3,Validated broad company careers expansion,city=San Francisco; state=CA; category=Technology; validated=accept_verified_careers_page; status=200; reachable careers URL with careers/jobs content signal,company-site
